"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J",311917,546652,0,2
"AAA","2013J",312537,546652,0,7
"AAA","2013J",312537,546876,0,4
"AAA","2013J",312537,547067,0,1
"AAA","2013J",312537,546879,0,2
"AAA","2013J",312537,546659,0,4
"AAA","2013J",312537,546657,0,3
"AAA","2013J",312537,546883,0,2
"AAA","2013J",498857,546672,0,1
"AAA","2013J",498857,546614,0,28
"AAA","2013J",498857,546871,0,2
"AAA","2013J",498857,546652,0,1
"AAA","2013J",498857,546900,0,1
"AAA","2013J",498857,546667,0,14
"AAA","2013J",498857,546732,0,1
"AAA","2013J",498857,546662,0,18
"AAA","2013J",498857,546668,0,1
"AAA","2013J",498857,546652,0,1
"AAA","2013J",498857,546879,0,6
"AAA","2013J",498857,546986,0,1
"AAA","2013J",498857,546876,0,1
"AAA","2013J",498857,546681,0,2
"AAA","2013J",498857,546719,0,2
"AAA","2013J",495284,546681,0,1
"AAA","2013J",495284,546652,0,1
"AAA","2013J",495284,546652,0,4
"AAA","2013J",495284,546614,0,5
"AAA","2013J",495284,546657,0,1
"AAA","2013J",495284,546657,0,1
"AAA","2013J",495284,546719,0,1
"AAA","2013J",442442,546614,0,5
"AAA","2013J",442442,546719,0,1
"AAA","2013J",442442,546652,0,1
"AAA","2013J",442442,546681,0,3
"AAA","2013J",442442,546876,0,2
"AAA","2013J",442442,546883,0,1
"AAA","2013J",390890,546614,0,1
"AAA","2013J",390890,546662,0,16
"AAA","2013J",390890,546911,0,3
"AAA","2013J",386952,546659,0,1
"AAA","2013J",386952,546657,0,2
"AAA","2013J",386952,546657,0,1
"AAA","2013J",386952,546614,0,4
"AAA","2013J",386952,546659,0,2
"AAA","2013J",402470,546732,0,21
"AAA","2013J",402470,546614,0,29
"AAA","2013J",402470,546731,0,24
"AAA","2013J",402470,546719,0,12
"AAA","2013J",402470,546681,0,5
"AAA","2013J",402470,546876,0,5
"AAA","2013J",402470,546883,0,5
"AAA","2013J",402470,546652,0,2
"AAA","2013J",402470,546871,0,1
"AAA","2013J",402470,546657,0,1
"AAA","2013J",402470,546657,0,1
"AAA","2013J",402470,546652,0,1
"AAA","2013J",392756,546614,0,1
"AAA","2013J",398552,546614,0,1
"AAA","2013J",508818,546654,0,1
"AAA","2013J",508818,546657,0,2
"AAA","2013J",508818,546614,0,11
"AAA","2013J",508818,546719,0,4
"AAA","2013J",508818,546659,0,2
"AAA","2013J",508818,546652,0,4
"AAA","2013J",508818,546911,0,1
"AAA","2013J",508818,546652,0,2
"AAA","2013J",508818,546657,0,3
"AAA","2013J",508818,546681,0,10
"AAA","2013J",508818,546659,0,1
"AAA","2013J",420087,546681,0,1
"AAA","2013J",420087,546719,0,1
"AAA","2013J",420087,546659,0,2
"AAA","2013J",420087,546614,0,1
"AAA","2013J",420087,546659,0,1
"AAA","2013J",580389,546657,0,1
"AAA","2013J",580389,546652,0,1
"AAA","2013J",580389,546659,0,1
"AAA","2013J",580389,546657,0,1
"AAA","2013J",580389,546614,0,5
"AAA","2013J",588775,546657,0,2
"AAA","2013J",588775,546659,0,4
"AAA","2013J",588775,546659,0,2
"AAA","2013J",588775,546614,0,5
"AAA","2013J",588775,546657,0,1
"AAA","2013J",588775,546652,0,1
"AAA","2013J",591774,546732,0,3
"AAA","2013J",591774,546657,0,3
"AAA","2013J",591774,546874,0,1
"AAA","2013J",591774,546652,0,7
"AAA","2013J",591774,546652,0,7
"AAA","2013J",591774,546614,0,3
"AAA","2013J",591774,546657,0,2
"AAA","2013J",591774,546681,0,6
"AAA","2013J",544103,546657,0,3
"AAA","2013J",544103,546657,0,3
"AAA","2013J",544103,546654,0,1
"AAA","2013J",544103,546652,0,1
"AAA","2013J",544103,546652,0,2
"AAA","2013J",544103,546614,0,5
"AAA","2013J",550383,546657,0,2
"AAA","2013J",550383,546662,0,3
"AAA","2013J",550383,546654,0,1
"AAA","2013J",550383,546654,0,1
"AAA","2013J",550383,546657,0,1
"AAA","2013J",550383,546614,0,4
"AAA","2013J",550383,546681,0,14
"AAA","2013J",550383,546652,0,2
"AAA","2013J",550383,546876,0,3
"AAA","2013J",550383,546652,0,3
"AAA","2013J",550383,546719,0,3
"AAA","2013J",550383,546732,0,1
"AAA","2013J",2364471,546650,0,2
"AAA","2013J",2364471,546657,0,4
"AAA","2013J",2364471,546652,0,3
"AAA","2013J",2364471,546659,0,1
"AAA","2013J",2369266,546652,0,11
"AAA","2013J",2369266,546614,0,5
"AAA","2013J",2369266,546681,0,7
"AAA","2013J",2369266,546652,0,10
"AAA","2013J",2364471,546657,0,6
"AAA","2013J",2364471,546614,0,10
"AAA","2013J",2364471,546659,0,2
"AAA","2013J",2364471,546654,0,2
"AAA","2013J",2364471,546650,0,5
"AAA","2013J",2364471,546652,0,7
"AAA","2013J",2278464,546614,0,1
"AAA","2013J",2278464,546681,0,2
"AAA","2013J",2268379,546654,0,4
"AAA","2013J",2268379,546650,0,1
"AAA","2013J",2268379,546657,0,1
"AAA","2013J",2268379,546654,0,1
"AAA","2013J",2268379,546654,0,5
"AAA","2013J",2268379,546662,0,2
"AAA","2013J",2268379,546657,0,1
"AAA","2013J",2268379,546614,0,4
"AAA","2013J",2229865,546657,0,3
"AAA","2013J",2229865,546659,0,4
"AAA","2013J",2229865,546650,0,1
"AAA","2013J",2229865,546652,0,1
"AAA","2013J",2229865,546614,0,3
"AAA","2013J",2229865,546652,0,1
"AAA","2013J",2229865,546659,0,3
"AAA","2013J",2229865,546650,0,1
"AAA","2013J",2229865,546657,0,2
"AAA","2013J",2411778,546652,0,1
"AAA","2013J",2411778,546879,0,1
"AAA","2013J",2411778,546614,0,6
"AAA","2013J",2412002,546657,0,5
"AAA","2013J",2411661,546681,0,2
"AAA","2013J",2411661,546659,0,1
"AAA","2013J",2412002,546667,0,4
"AAA","2013J",2411778,546667,0,3
"AAA","2013J",2412002,546654,0,2
"AAA","2013J",2411661,546614,0,7
"AAA","2013J",2412002,546652,0,5
"AAA","2013J",2411661,546876,0,1
"AAA","2013J",2412002,546654,0,1
"AAA","2013J",2411661,546659,0,1
"AAA","2013J",2412002,546657,0,3
"AAA","2013J",2411661,547067,0,3
"AAA","2013J",2412002,546871,0,1
"AAA","2013J",2412002,546879,0,1
"AAA","2013J",2412002,546681,0,1
"AAA","2013J",2412002,546652,0,3
"AAA","2013J",2411661,546883,0,1
"AAA","2013J",2412002,547050,0,1
"AAA","2013J",2412002,546614,0,10
"AAA","2013J",2521459,546614,0,1
"AAA","2013J",2521459,546662,0,17
"AAA","2013J",2523736,546614,0,1
"AAA","2013J",2516503,546883,0,1
"AAA","2013J",2516503,546614,0,2
"AAA","2013J",2516503,546876,0,1
"AAA","2013J",2529279,546654,0,2
"AAA","2013J",2529279,546614,0,16
"AAA","2013J",2529279,546654,0,1
"AAA","2013J",2529279,546657,0,4
"AAA","2013J",2529279,546667,0,3
"AAA","2013J",2529279,546669,0,1
"AAA","2013J",2529279,546657,0,2
"AAA","2013J",2529279,546871,0,1
"AAA","2013J",2529279,546654,0,2
"AAA","2013J",2529279,546876,0,4
"AAA","2013J",2529279,546883,0,4
"AAA","2013J",2529279,546732,0,26
"AAA","2013J",2529279,546731,0,18
"AAA","2013J",2529279,546879,0,2
"AAA","2013J",2470694,546681,0,3
"AAA","2013J",2470694,546659,0,5
"AAA","2013J",2470694,546874,0,1
"AAA","2013J",2470694,546652,0,6
"AAA","2013J",2470694,546652,0,8
"AAA","2013J",2470694,546650,0,2
"AAA","2013J",2470694,546650,0,2
"AAA","2013J",2470694,546659,0,3
"AAA","2013J",2470694,546657,0,4
"AAA","2013J",2470694,546654,0,2
"AAA","2013J",2470694,547009,0,3
"AAA","2013J",2470694,546614,0,12
"AAA","2013J",2470694,546986,0,1
"AAA","2013J",2470694,546657,0,8
"AAA","2013J",2481901,546652,0,1
"AAA","2013J",2481901,546667,0,3
"AAA","2013J",2481901,546657,0,2
"AAA","2013J",2481901,546681,0,1
"AAA","2013J",2481901,546879,0,1
"AAA","2013J",2481901,546614,0,5
"AAA","2013J",2481901,546657,0,1
"AAA","2013J",2437837,546614,0,6
"AAA","2013J",2437837,546650,0,1
"AAA","2013J",2437837,546657,0,1
"AAA","2013J",2437837,546652,0,3
"AAA","2013J",2437837,546652,0,4
"AAA","2013J",2437837,546650,0,2
"AAA","2013J",2437837,546654,0,1
"AAA","2013J",2437837,546681,0,1
"AAA","2013J",2458355,546719,0,1
"AAA","2013J",2458355,546614,0,5
"AAA","2013J",2458355,546883,0,1
"AAA","2013J",2458355,546731,0,10
"AAA","2013J",2458355,546652,0,1
"AAA","2013J",2458355,546876,0,1
"AAA","2013J",2460080,546681,0,2
"AAA","2013J",2460080,546614,0,1
"AAA","2013J",2542724,546652,0,2
"AAA","2013J",2542724,546614,0,1
"AAA","2013J",2542724,546652,0,2
"AAA","2013J",2532302,546731,0,3
"AAA","2013J",2532302,546879,0,2
"AAA","2013J",2532302,546719,0,1
"AAA","2013J",2532302,546659,0,1
"AAA","2013J",2532302,546681,0,1
"AAA","2013J",2532302,546732,0,4
"AAA","2013J",2532302,546652,0,4
"AAA","2013J",2532302,546652,0,3
"AAA","2013J",2532302,546883,0,1
"AAA","2013J",2532302,546614,0,14
"AAA","2013J",2532302,546662,0,13
"AAA","2013J",2532302,546669,0,16
"AAA","2013J",2532302,546876,0,3
"AAA","2013J",2532302,546871,0,4
"AAA","2013J",2532302,546659,0,2
"AAA","2013J",1626710,546650,0,2
"AAA","2013J",1626710,546614,0,10
"AAA","2013J",1626710,546654,0,2
"AAA","2013J",1626710,546657,0,6
"AAA","2013J",1626710,546652,0,3
"AAA","2013J",1626710,546650,0,6
"AAA","2013J",1626710,546657,0,3
"AAA","2013J",1626710,546876,0,1
"AAA","2013J",1626710,546883,0,1
"AAA","2013J",1626710,546657,0,1
"AAA","2013J",1626710,546652,0,1
"AAA","2013J",1626710,546732,0,4
"AAA","2013J",1640609,546652,0,1
"AAA","2013J",1640609,546652,0,2
"AAA","2013J",1640609,546650,0,1
"AAA","2013J",1640609,546657,0,1
"AAA","2013J",1640609,546614,0,5
"AAA","2013J",1640609,546659,0,1
"AAA","2013J",1640609,546657,0,2
"AAA","2013J",1640609,546650,0,1
"AAA","2013J",1465690,546650,0,2
"AAA","2013J",1465690,546652,0,1
"AAA","2013J",1465690,546657,0,2
"AAA","2013J",1465690,546659,0,1
"AAA","2013J",1465690,547067,0,1
"AAA","2013J",1465690,546614,0,7
"AAA","2013J",1465690,546652,0,3
"AAA","2013J",1465690,546652,0,3
"AAA","2013J",1465690,546657,0,1
"AAA","2013J",1465690,546650,0,1
"AAA","2013J",1465690,546657,0,8
"AAA","2013J",1465690,546659,0,1
"AAA","2013J",1465690,546657,0,7
"AAA","2013J",1456619,546871,0,2
"AAA","2013J",1456619,546883,0,1
"AAA","2013J",1456619,546614,0,3
"AAA","2013J",1456619,546873,0,1
"AAA","2013J",1456619,546681,0,4
"AAA","2013J",1456619,546662,0,1
"AAA","2013J",1456619,546876,0,1
"AAA","2013J",1456619,546719,0,3
"AAA","2013J",1456619,546987,0,2
"AAA","2013J",1456619,546740,0,3
"AAA","2013J",1456619,546991,0,1
"AAA","2013J",1456619,546989,0,1
"AAA","2013J",1518989,546652,0,12
"AAA","2013J",1518989,546681,0,3
"AAA","2013J",1518989,546986,0,1
"AAA","2013J",1518989,546650,0,1
"AAA","2013J",1518989,546659,0,6
"AAA","2013J",1518989,546657,0,1
"AAA","2013J",1518989,546654,0,1
"AAA","2013J",1518989,546614,0,13
"AAA","2013J",1518989,547009,0,1
"AAA","2013J",1518989,546657,0,1
"AAA","2013J",1518989,546659,0,6
"AAA","2013J",1518989,546654,0,1
"AAA","2013J",1518989,546650,0,2
"AAA","2013J",1518989,546719,0,3
"AAA","2013J",1518989,546652,0,10
"AAA","2013J",1518989,546662,0,29
"AAA","2013J",1402638,546614,0,1
"AAA","2013J",1402638,546719,0,3
"AAA","2013J",1414443,546614,0,1
"AAA","2013J",1035023,546732,0,4
"AAA","2013J",1035023,546614,0,2
"AAA","2013J",1105478,546659,0,3
"AAA","2013J",1105478,546659,0,4
"AAA","2013J",1105478,546614,0,2
"AAA","2013J",1618738,546669,0,3
"AAA","2013J",1620151,546652,0,2
"AAA","2013J",1618738,546879,0,1
"AAA","2013J",1620151,546670,0,1
"AAA","2013J",1620151,546879,0,2
"AAA","2013J",1620151,546652,0,1
"AAA","2013J",1620151,546681,0,15
"AAA","2013J",1620151,546659,0,2
"AAA","2013J",1620151,546657,0,2
"AAA","2013J",1618738,546667,0,5
"AAA","2013J",1620151,546911,0,1
"AAA","2013J",1620151,547067,0,7
"AAA","2013J",1620151,546614,0,15
"AAA","2013J",1620151,546657,0,2
"AAA","2013J",1618738,546614,0,7
"AAA","2013J",1620151,546916,0,1
"AAA","2013J",1620151,546659,0,2
"AAA","2013J",721259,546657,0,2
"AAA","2013J",721259,546650,0,2
"AAA","2013J",721259,546659,0,3
"AAA","2013J",749412,546657,0,4
"AAA","2013J",705379,546657,0,2
"AAA","2013J",749412,546652,0,6
"AAA","2013J",705379,546614,0,8
"AAA","2013J",721259,546652,0,4
"AAA","2013J",749412,546614,0,12
"AAA","2013J",749412,546732,0,3
"AAA","2013J",721259,546889,0,1
"AAA","2013J",705379,546879,0,5
"AAA","2013J",705379,546657,0,4
"AAA","2013J",721259,546659,0,2
"AAA","2013J",749412,546659,0,6
"AAA","2013J",705379,546719,0,2
"AAA","2013J",721259,546876,0,2
"AAA","2013J",705379,546731,0,6
"AAA","2013J",705379,546654,0,1
"AAA","2013J",721259,546652,0,2
"AAA","2013J",705379,546714,0,2
"AAA","2013J",705379,546900,0,1
"AAA","2013J",721259,546614,0,4
"AAA","2013J",705379,546667,0,9
"AAA","2013J",721259,546657,0,1
"AAA","2013J",905042,546614,0,10
"AAA","2013J",905042,546719,0,1
"AAA","2013J",905042,546654,0,2
"AAA","2013J",905042,546876,0,13
"AAA","2013J",905042,546659,0,6
"AAA","2013J",905042,546657,0,2
"AAA","2013J",905042,546732,0,14
"AAA","2013J",760729,546652,0,10
"AAA","2013J",749412,546657,0,2
"AAA","2013J",760729,546614,0,13
"AAA","2013J",760729,546657,0,3
"AAA","2013J",760729,546883,0,2
"AAA","2013J",760729,546650,0,1
"AAA","2013J",749412,546652,0,2
"AAA","2013J",760729,546876,0,2
"AAA","2013J",749412,546659,0,3
"AAA","2013J",760729,546657,0,2
"AAA","2013J",760729,546650,0,2
"AAA","2013J",760729,546652,0,11
"AAA","2013J",760729,546732,0,14
"AAA","2013J",905042,546657,0,1
"AAA","2013J",905042,546903,0,1
"AAA","2013J",905042,547067,0,1
"AAA","2013J",905042,546883,0,6
"AAA","2013J",905042,546659,0,4
"AAA","2013J",905042,546654,0,1
"AAA","2013J",969076,546652,0,1
"AAA","2013J",978739,546659,0,3
"AAA","2013J",978739,546652,0,6
"AAA","2013J",978739,546916,0,1
"AAA","2013J",971027,546659,0,4
"AAA","2013J",971027,546657,0,3
"AAA","2013J",978739,546916,0,1
"AAA","2013J",978739,546911,0,1
"AAA","2013J",978739,546657,0,4
"AAA","2013J",971027,546884,0,1
"AAA","2013J",969076,546614,0,2
"AAA","2013J",971027,546876,0,1
"AAA","2013J",971027,546657,0,3
"AAA","2013J",971027,546659,0,4
"AAA","2013J",971027,546652,0,5
"AAA","2013J",978739,546911,0,1
"AAA","2013J",978739,546911,0,1
"AAA","2013J",971027,546614,0,5
"AAA","2013J",978739,546916,0,1
"AAA","2013J",969076,546652,0,2
"AAA","2013J",969076,546654,0,1
"AAA","2013J",969076,546654,0,1
"AAA","2013J",978739,546657,0,8
"AAA","2013J",971027,546652,0,3
"AAA","2013J",978739,546659,0,10
"AAA","2013J",978739,546652,0,10
"AAA","2013J",978739,546681,0,2
"AAA","2013J",978739,546916,0,1
"AAA","2013J",978739,546911,0,1
"AAA","2013J",978739,546614,0,16
"AAA","2013J",1942396,546883,0,1
"AAA","2013J",1942396,546681,0,2
"AAA","2013J",1942396,546614,0,3
"AAA","2013J",1942396,546876,0,1
"AAA","2013J",1746134,546883,0,2
"AAA","2013J",1746134,546681,0,6
"AAA","2013J",1746134,546876,0,6
"AAA","2013J",1746134,546873,0,2
"AAA","2013J",1746134,546719,0,2
"AAA","2013J",1746134,546986,0,1
"AAA","2013J",1746134,546659,0,1
"AAA","2013J",1746134,547013,0,2
"AAA","2013J",1746134,546879,0,8
"AAA","2013J",1746134,546657,0,1
"AAA","2013J",1746134,546652,0,2
"AAA","2013J",1746134,546667,0,2
"AAA","2013J",1746134,546652,0,4
"AAA","2013J",1746134,546614,0,8
"AAA","2013J",1746134,546659,0,2
"AAA","2013J",1889577,546657,0,2
"AAA","2013J",1889577,546879,0,2
"AAA","2013J",1894188,546662,0,4
"AAA","2013J",1889577,546654,0,1
"AAA","2013J",1894188,546876,0,1
"AAA","2013J",1889577,546719,0,1
"AAA","2013J",1894188,546883,0,1
"AAA","2013J",1889577,546650,0,2
"AAA","2013J",1889577,547011,0,1
"AAA","2013J",1889577,546652,0,11
"AAA","2013J",1889577,546688,0,11
"AAA","2013J",1889577,546681,0,1
"AAA","2013J",1889577,546659,0,4
"AAA","2013J",1889577,546659,0,3
"AAA","2013J",1889577,546657,0,7
"AAA","2013J",1889577,546948,0,1
"AAA","2013J",1889577,546876,0,1
"AAA","2013J",1889577,546871,0,3
"AAA","2013J",1894188,546614,0,10
"AAA","2013J",1889577,546662,0,13
"AAA","2013J",1889577,546654,0,1
"AAA","2013J",1889577,546652,0,2
"AAA","2013J",1889577,546614,0,8
"AAA","2013J",1889577,546669,0,3
"AAA","2013J",1894188,546684,0,6
"AAA","2013J",1889511,546650,0,1
"AAA","2013J",1889511,546652,0,7
"AAA","2013J",1889511,546689,0,1
"AAA","2013J",1889511,546681,0,3
"AAA","2013J",1889511,546659,0,1
"AAA","2013J",1889511,546614,0,10
"AAA","2013J",1889511,546652,0,6
"AAA","2013J",1889511,546719,0,1
"AAA","2013J",1889511,546650,0,2
"AAA","2013J",1889511,546657,0,2
"AAA","2013J",1889511,546657,0,5
"AAA","2013J",1686521,546688,0,2
"AAA","2013J",1686521,546871,0,2
"AAA","2013J",1686521,546662,0,7
"AAA","2013J",1686521,546614,0,9
"AAA","2013J",1686521,546879,0,2
"AAA","2013J",1847830,546650,0,2
"AAA","2013J",1847830,546657,0,2
"AAA","2013J",1847830,546652,0,1
"AAA","2013J",1847830,546650,0,1
"AAA","2013J",1847830,546614,0,4
"AAA","2013J",1847830,546657,0,4
"AAA","2013J",2613116,546876,0,3
"AAA","2013J",2613116,546681,0,6
"AAA","2013J",2613116,546883,0,2
"AAA","2013J",2613116,546614,0,1
"AAA","2013J",2578995,546650,0,1
"AAA","2013J",2578995,546731,0,5
"AAA","2013J",2578995,546650,0,1
"AAA","2013J",2578995,546657,0,1
"AAA","2013J",2578995,546614,0,7
"AAA","2013J",2578995,546657,0,1
"AAA","2013J",2555340,546732,0,14
"AAA","2013J",2555340,546659,0,3
"AAA","2013J",2555340,546657,0,3
"AAA","2013J",2555340,546614,0,6
"AAA","2013J",2555340,546652,0,6
"AAA","2013J",2555340,546719,0,1
"AAA","2013J",2555340,546652,0,5
"AAA","2013J",2555340,546654,0,1
"AAA","2013J",2555340,546657,0,2
"AAA","2013J",2555340,546731,0,2
"AAA","2013J",2555340,546681,0,5
"AAA","2013J",2555340,546650,0,2
"AAA","2013J",2555340,546659,0,4
"AAA","2013J",2555340,546650,0,1
"AAA","2013J",2557283,546719,0,3
"AAA","2013J",2557283,546652,0,10
"AAA","2013J",2557283,546614,0,10
"AAA","2013J",2557283,546659,0,1
"AAA","2013J",2557283,546657,0,6
"AAA","2013J",2557283,546879,0,1
"AAA","2013J",2557283,546669,0,1
"AAA","2013J",2557283,546650,0,5
"AAA","2013J",2557283,546662,0,1
"AAA","2013J",2557283,546657,0,3
"AAA","2013J",2557283,546650,0,1
"AAA","2013J",2557283,546652,0,6
"AAA","2013J",2671132,546657,0,1
"AAA","2013J",2671132,546889,0,1
"AAA","2013J",2671132,546659,0,2
"AAA","2013J",2671132,546983,0,1
"AAA","2013J",2671132,546652,0,2
"AAA","2013J",2671132,546659,0,4
"AAA","2013J",2671132,546911,0,1
"AAA","2013J",2671132,546657,0,2
"AAA","2013J",2671132,546614,0,11
"AAA","2013J",2671132,546876,0,3
"AAA","2013J",2671132,546681,0,5
"AAA","2013J",2671132,546688,0,10
"AAA","2013J",2671132,546719,0,8
"AAA","2013J",2671132,546667,0,3
"AAA","2013J",2671132,546732,0,6
"AAA","2013J",2671132,546874,0,2
"AAA","2013J",2671132,546879,0,3
"AAA","2013J",2671132,546669,0,3
"AAA","2013J",2639540,546688,0,1
"AAA","2013J",2639540,546662,0,1
"AAA","2013J",2639540,546614,0,2
"AAA","2013J",2639540,546879,0,2
"AAA","2013J",2639540,547013,0,1
"AAA","2013J",2689958,546876,0,1
"AAA","2013J",2689958,546732,0,7
"AAA","2013J",2689958,546681,0,4
"AAA","2013J",2689958,546883,0,1
"AAA","2013J",2689958,546874,0,1
"AAA","2013J",2689958,546719,0,2
"AAA","2013J",2689958,546657,0,1
"AAA","2013J",2689958,546879,0,2
"AAA","2013J",2689958,546650,0,1
"AAA","2013J",2689958,546667,0,5
"AAA","2013J",2689958,546614,0,4
"AAA","2013J",2689958,546650,0,1
"AAA","2013J",2689958,546871,0,1
"AAA","2013J",2689958,546669,0,6
"AAA","2013J",2689958,546652,0,1
"AAA","2013J",2689958,546657,0,1
"AAA","2013J",2649826,546659,0,4
"AAA","2013J",2650282,546986,0,1
"AAA","2013J",2650282,546681,0,2
"AAA","2013J",2650282,546719,0,1
"AAA","2013J",2649826,546659,0,3
"AAA","2013J",2649826,546650,0,1
"AAA","2013J",2650282,546662,0,7
"AAA","2013J",2649826,546657,0,2
"AAA","2013J",2650282,547009,0,1
"AAA","2013J",2650282,546614,0,3
"AAA","2013J",2649826,546900,0,1
"AAA","2013J",2649826,546657,0,1
"AAA","2013J",2649826,546879,0,1
"AAA","2013J",2649826,546650,0,1
"AAA","2013J",2649826,546614,0,2
"AAA","2013J",2641155,546667,0,4
"AAA","2013J",2641155,546652,0,1
"AAA","2013J",2641155,546614,0,12
"AAA","2013J",2641155,546883,0,1
"AAA","2013J",2641155,546719,0,2
"AAA","2013J",2641155,546879,0,1
"AAA","2013J",2641155,546876,0,1
"AAA","2013J",2641155,546681,0,4
"AAA","2013J",2641155,546650,0,2
"AAA","2013J",2641155,546657,0,2
"AAA","2013J",2641155,546654,0,2
"AAA","2013J",2641155,546657,0,1
"AAA","2013J",2641155,546654,0,1
"AAA","2013J",2643002,546614,0,10
"AAA","2013J",2643002,546681,0,1
"AAA","2013J",2643002,546657,0,1
"AAA","2013J",2643002,546659,0,2
"AAA","2013J",2643002,546652,0,6
"AAA","2013J",2643002,546652,0,4
"AAA","2013J",2643002,546657,0,2
"AAA","2013J",2643002,546650,0,1
"AAA","2013J",2643002,547067,0,1
"AAA","2013J",2643002,546650,0,2
"AAA","2013J",2643002,546659,0,4
"AAA","2013J",2685865,546876,0,1
"AAA","2013J",2685865,546614,0,3
"AAA","2013J",2685865,546681,0,2
"AAA","2013J",2685865,546662,0,2
"AAA","2013J",2194100,546652,0,5
"AAA","2013J",2194100,546654,0,20
"AAA","2013J",2194100,546652,0,7
"AAA","2013J",2194100,546614,0,9
"AAA","2013J",2194100,546879,0,2
"AAA","2013J",2194100,546657,0,2
"AAA","2013J",2194100,546662,0,8
"AAA","2013J",2194100,546659,0,2
"AAA","2013J",2194100,546657,0,6
"AAA","2013J",2194100,546654,0,1
"AAA","2013J",2194100,546667,0,5
"AAA","2013J",2194100,546650,0,2
"AAA","2013J",2194100,546659,0,2
"AAA","2013J",2194100,546681,0,1
"AAA","2013J",2194100,546650,0,2
"AAA","2013J",2104505,546659,0,4
"AAA","2013J",2104505,546614,0,8
"AAA","2013J",2104505,546681,0,1
"AAA","2013J",2104505,546652,0,1
"AAA","2013J",2104505,546986,0,1
"AAA","2013J",2104505,547009,0,2
"AAA","2013J",2104505,546652,0,1
"AAA","2013J",2104505,546652,0,18
"AAA","2013J",2104505,546652,0,21
"AAA","2013J",2104505,546657,0,1
"AAA","2013J",2104505,546659,0,3
"AAA","2013J",2104505,546662,0,41
"AAA","2013J",2104505,546657,0,2
"AAA","2013J",2146792,546731,0,5
"AAA","2013J",2146792,546719,0,6
"AAA","2013J",2146792,546614,0,4
"AAA","2013J",2122180,546614,0,6
"AAA","2013J",2122180,546650,0,3
"AAA","2013J",2122180,546659,0,4
"AAA","2013J",2122180,546657,0,5
"AAA","2013J",2122180,546659,0,5
"AAA","2013J",2122180,546652,0,6
"AAA","2013J",2122180,546657,0,4
"AAA","2013J",2122180,546681,0,3
"AAA","2013J",2122180,546652,0,11
"AAA","2013J",2122180,546650,0,1
"AAA","2013J",2062879,546876,0,2
"AAA","2013J",2062879,546883,0,1
"AAA","2013J",2062879,546889,0,1
"AAA","2013J",2062879,546657,0,1
"AAA","2013J",2062879,546614,0,2
"AAA","2013J",2062879,546657,0,2
"AAA","2013J",2083877,546911,0,2
"AAA","2013J",2083877,546662,0,2
"AAA","2013J",2083877,546681,0,3
"AAA","2013J",2083877,546614,0,2
"AAA","2013J",2084066,546652,1,8
"AAA","2013J",2084066,546681,1,2
"AAA","2013J",2084066,546874,1,1
"AAA","2013J",2084066,546657,1,3
"AAA","2013J",2084066,546657,1,7
"AAA","2013J",2084066,546688,1,1
"AAA","2013J",2084066,546650,1,3
"AAA","2013J",2084066,546654,1,3
"AAA","2013J",2084066,546879,1,3
"AAA","2013J",2084066,546614,1,6
"AAA","2013J",2084066,546667,1,5
"AAA","2013J",2084066,546659,1,1
"AAA","2013J",2084066,546650,1,2
"AAA","2013J",2084066,546659,1,3
"AAA","2013J",2084066,546652,1,6
"AAA","2013J",2084066,546654,1,5
"AAA","2013J",2062879,546659,1,5
"AAA","2013J",2062879,546614,1,4
"AAA","2013J",2062879,546883,1,1
"AAA","2013J",2062879,546659,1,4
"AAA","2013J",2062879,546657,1,4
"AAA","2013J",2062879,546876,1,1
"AAA","2013J",2062879,546719,1,1
"AAA","2013J",2062879,546657,1,5
"AAA","2013J",2073016,546662,1,16
"AAA","2013J",2073016,547013,1,1
"AAA","2013J",2073016,546879,1,2
"AAA","2013J",2073016,546714,1,11
"AAA","2013J",2073016,546688,1,1
"AAA","2013J",2073016,546871,1,2
"AAA","2013J",2073016,546700,1,13
"AAA","2013J",2073016,546614,1,1
"AAA","2013J",2080474,546657,1,4
"AAA","2013J",2080474,546883,1,3
"AAA","2013J",2080474,546871,1,2
"AAA","2013J",2080474,546657,1,4
"AAA","2013J",2080474,546884,1,1
"AAA","2013J",2080474,546614,1,6
"AAA","2013J",2080474,546689,1,1
"AAA","2013J",2080474,546681,1,8
"AAA","2013J",2080474,546876,1,5
"AAA","2013J",2080474,546874,1,2
"AAA","2013J",2194100,546681,1,12
"AAA","2013J",2194100,546650,1,4
"AAA","2013J",2194100,546614,1,20
"AAA","2013J",2194100,546657,1,1
"AAA","2013J",2194100,546654,1,8
"AAA","2013J",2194100,546657,1,3
"AAA","2013J",2194100,546659,1,5
"AAA","2013J",2194100,546652,1,12
"AAA","2013J",2194100,546650,1,2
"AAA","2013J",2194100,546654,1,1
"AAA","2013J",2194100,546652,1,9
"AAA","2013J",2194100,546654,1,41
"AAA","2013J",2194100,546659,1,4
"AAA","2013J",2051699,546657,1,4
"AAA","2013J",2051699,546652,1,6
"AAA","2013J",2051699,546614,1,8
"AAA","2013J",2051699,546657,1,3
"AAA","2013J",2051699,546652,1,8
"AAA","2013J",2051699,546681,1,7
"AAA","2013J",2051699,546719,1,5
"AAA","2013J",2122180,546659,1,3
"AAA","2013J",2122180,546681,1,2
